DtCreate,Berkeley_LHJ,Under_Investigation,Known_Homeless,No_Address__May_Be_Homeless_,Santa_Rita_Jail,Alameda,Albany,Dublin,Emeryville,Fremont,Hayward,Livermore,Newark,Oakland,Piedmont,Pleasanton,San_Leandro,Union_City,Eden_Area_MAC,Castro_Valley_MAC,Fairview_MAC,Remainder_of_County,F94501,F94502,F94536,F94538,F94539,F94541,F94542,F94544,F94545,F94546,F94550,F94551,F94552,F94555,F94560,F94566,F94568,F94577,F94578,F94579,F94580,F94587,F94588,F94601,F94602,F94603,F94605,F94606,F94607,F94608,F94609,F94610,F94611,F94612,F94618,F94619,F94621,F94702,F94703,F94704,F94705,F94706,F94707,F94708,F94709,F94710,ObjectId
2020/05/14 07:00:00+00,67,<10,,,52,41,<10,26,<10,133,469,45,70,750,10,56,117,94,173,108,10,<10,33,<10,37,50,25,172,26,304,68,82,26,19,10,19,70,35,78,69,80,21,46,94,21,187,22,82,79,51,36,24,<10,22,31,17,<10,91,114,13,22,<10,<10,<10,<10,<10,<10,<10,77
2020/05/15 07:00:00+00,68,<10,,,52,41,<10,26,<10,135,486,45,71,781,10,56,120,97,174,108,13,<10,33,<10,37,51,25,177,28,315,71,82,26,19,10,20,71,35,78,71,80,22,46,97,21,192,24,84,80,61,37,25,<10,22,32,18,<10,94,117,14,22,<10,<10,<10,<10,<10,<10,<10,78
2020/05/16 07:00:00+00,69,<10,,,52,43,<10,26,<10,136,490,45,73,815,10,58,120,98,177,109,13,<10,35,<10,37,51,25,180,28,319,71,83,26,19,10,21,73,37,78,71,80,22,46,98,21,204,28,88,85,63,38,25,<10,22,32,18,<10,98,119,15,22,<10,<10,<10,<10,<10,<10,<10,79
2020/05/17 07:00:00+00,70,<10,,,52,43,<10,26,<10,138,491,45,73,833,10,58,124,100,180,109,13,<10,35,<10,37,53,25,182,28,320,71,83,26,19,11,21,73,37,78,75,80,22,47,100,21,211,30,91,86,63,39,26,<10,22,32,18,<10,100,120,15,22,10,<10,<10,<10,<10,<10,<10,80
2020/05/18 07:00:00+00,70,<10,,,53,43,<10,26,<10,140,508,45,75,859,11,58,129,103,181,110,13,<10,35,<10,37,55,25,185,30,330,73,84,26,19,12,21,75,37,79,76,81,25,48,103,21,219,33,94,86,67,40,26,<10,24,33,19,<10,101,122,15,22,10,<10,<10,<10,<10,<10,<10,81
2020/05/19 07:00:00+00,71,<10,,,53,43,<10,26,<10,144,515,45,75,888,11,58,131,105,183,111,13,<10,35,<10,38,56,25,187,30,335,75,84,26,19,12,23,75,37,79,78,82,25,48,105,21,226,36,96,91,72,40,26,<10,24,33,19,<10,104,125,15,23,10,<10,<10,<10,<10,<10,<10,82
2020/05/20 07:00:00+00,72,10,,,53,43,<10,26,<10,145,521,45,76,933,11,58,133,106,189,111,13,<10,35,<10,38,57,25,192,30,339,76,84,26,19,13,23,76,37,79,80,82,25,50,106,21,241,38,100,98,75,42,27,<10,24,33,19,<10,107,133,16,23,10,<10,<10,<10,<10,<10,<10,83
2020/05/21 07:00:00+00,80,10,,,53,44,<10,26,<10,148,532,46,83,970,12,59,135,107,192,111,13,<10,36,<10,38,60,25,195,30,346,78,84,26,20,13,23,83,38,79,81,82,26,52,107,21,255,39,105,103,80,42,27,<10,24,34,19,<10,109,137,17,30,10,<10,<10,<10,<10,<10,<10,84
2020/05/22 07:00:00+00,86,10,,,53,45,<10,26,<10,149,546,48,83,1008,13,59,139,109,196,111,13,<10,37,<10,38,61,25,200,30,356,80,84,26,22,13,23,83,38,79,83,84,26,53,109,21,275,39,110,108,81,42,27,<10,24,35,19,<10,110,143,18,33,11,<10,<10,<10,<10,<10,<10,85
2020/05/23 07:00:00+00,86,11,,,53,45,<10,26,<10,152,554,49,85,1049,13,59,140,111,199,113,13,<10,37,<10,38,63,26,205,31,361,80,86,26,23,13,23,85,38,79,83,84,27,53,111,21,299,41,112,111,82,43,29,10,24,35,19,<10,114,144,18,33,11,<10,<10,<10,<10,<10,<10,86
2020/05/24 07:00:00+00,86,12,,,53,45,<10,26,<10,155,565,51,91,1086,13,60,144,113,200,114,13,<10,37,<10,40,63,27,207,32,365,85,87,26,25,13,23,91,38,79,86,85,27,53,113,22,315,42,118,112,85,44,29,10,26,36,19,<10,115,149,18,33,11,<10,<10,<10,<10,<10,<10,87
2020/05/25 07:00:00+00,86,12,,,53,47,<10,26,<10,160,570,51,92,1122,13,60,146,114,204,115,13,<10,39,<10,41,66,27,211,32,369,85,88,27,25,13,24,92,38,79,87,86,27,54,114,22,331,42,126,116,88,45,29,10,26,36,19,<10,117,151,18,33,11,<10,<10,<10,<10,<10,<10,88
2020/05/26 07:00:00+00,89,12,,,54,47,<10,26,10,162,574,51,95,1159,13,60,149,115,204,115,13,<10,39,<10,42,66,27,213,32,371,85,88,27,25,13,25,95,38,80,87,87,29,54,115,22,341,43,131,121,93,45,31,10,26,38,19,<10,118,158,20,34,11,<10,<10,<10,<10,<10,<10,89
2020/05/27 07:00:00+00,89,13,,,55,49,<10,26,10,163,586,51,100,1174,13,60,151,123,208,115,13,<10,41,<10,42,66,27,217,32,380,86,88,27,25,13,26,100,38,81,88,88,29,56,123,22,348,43,135,121,93,45,32,10,26,38,19,<10,118,161,20,34,11,<10,<10,<10,<10,<10,<10,90
2020/05/28 07:00:00+00,92,13,,,56,51,<10,26,10,169,602,52,101,1233,13,61,153,125,213,115,13,<10,42,<10,44,70,27,224,32,388,90,88,27,26,13,26,101,38,82,88,91,29,57,125,23,374,44,142,129,96,45,32,10,27,42,19,<10,118,170,21,36,11,<10,<10,<10,<10,<10,<10,91
2020/05/29 07:00:00+00,94,14,,,56,52,<10,26,10,176,622,54,106,1284,13,62,156,127,218,117,14,<10,42,10,47,72,27,231,32,401,94,88,29,26,13,28,106,38,82,89,95,29,59,127,24,391,45,148,133,97,47,32,10,27,42,19,<10,127,181,22,36,11,<10,<10,<10,<10,<10,<10,92
2020/05/30 07:00:00+00,94,14,,,56,54,<10,27,10,179,642,55,106,1347,13,63,159,130,222,118,14,<10,44,10,48,74,27,237,33,412,98,89,29,27,13,28,106,38,83,90,96,31,60,130,25,416,48,158,134,100,47,33,10,29,42,21,<10,130,194,22,36,11,<10,<10,<10,<10,<10,<10,93
2020/05/31 07:00:00+00,94,14,,,56,54,<10,27,10,180,648,55,106,1369,13,63,159,130,225,118,14,<10,44,10,49,74,27,240,33,416,99,89,29,27,14,28,106,38,83,90,96,31,61,130,25,423,50,161,134,103,48,33,10,29,42,21,<10,131,199,22,36,11,<10,<10,<10,<10,<10,<10,94
2020/06/01 07:00:00+00,96,14,,,56,54,<10,27,10,183,656,55,106,1408,13,63,160,130,225,120,14,<10,44,10,51,75,27,242,33,421,100,90,30,27,14,28,106,38,83,90,97,32,61,130,25,433,51,169,136,105,49,33,12,32,45,21,<10,132,205,22,37,11,<10,<10,<10,<10,<10,10,95
2020/06/02 07:00:00+00,97,14,,,56,54,<10,28,10,183,676,55,108,1458,13,64,162,131,228,121,14,<10,44,10,51,75,27,247,33,434,104,90,30,27,14,28,108,38,84,90,100,32,62,131,26,452,53,184,136,107,50,35,12,32,48,22,<10,133,209,23,37,11,<10,<10,<10,<10,<10,10,96
2020/06/03 07:00:00+00,98,14,,,56,54,<10,28,10,187,690,55,113,1494,13,64,162,132,234,124,14,<10,44,10,52,78,27,250,33,443,107,92,30,27,15,28,113,38,84,90,101,32,66,132,26,463,53,188,138,111,53,36,12,32,49,22,<10,135,217,23,37,11,<10,<10,<10,<10,<10,11,97
2020/06/04 07:00:00+00,98,14,,,56,55,<10,28,10,190,701,56,115,1529,13,65,163,132,236,124,21,<10,45,10,53,80,27,259,33,452,108,92,31,27,15,28,115,38,84,91,102,32,66,132,27,468,54,197,140,114,55,37,12,32,50,23,<10,137,225,23,37,11,<10,<10,<10,<10,<10,11,98
2020/06/05 07:00:00+00,103,14,,,57,56,<10,29,10,191,711,56,116,1563,13,65,164,137,241,124,21,<10,46,10,53,80,28,263,33,461,109,92,31,27,15,28,116,38,86,92,103,32,66,137,27,485,56,200,141,121,56,37,12,32,50,24,<10,137,227,25,38,12,<10,<10,<10,<10,<10,11,99
2020/06/06 07:00:00+00,103,14,,,57,56,<10,29,10,199,717,57,118,1589,13,66,171,139,245,124,24,<10,46,10,54,87,28,268,34,464,109,92,32,27,15,28,118,38,86,95,105,35,69,139,28,492,57,204,142,125,56,37,12,33,50,24,<10,139,233,25,38,12,<10,<10,<10,<10,<10,11,100
2020/06/07 07:00:00+00,105,15,,,57,56,<10,29,10,202,725,57,120,1622,13,66,176,142,247,125,31,<10,46,10,55,89,28,276,34,468,112,92,32,27,15,28,120,38,86,97,110,36,69,142,28,501,58,210,148,128,57,37,12,33,50,24,<10,140,239,25,38,12,<10,11,<10,<10,<10,11,101
2020/06/08 07:00:00+00,109,15,,,57,57,<10,30,11,205,725,57,121,1635,13,66,176,143,249,128,31,<10,47,10,57,89,29,276,34,468,112,93,32,27,17,28,121,38,87,97,111,36,70,143,28,504,60,210,151,128,57,38,12,33,50,24,<10,140,244,25,40,13,<10,11,<10,<10,<10,11,102
2020/06/09 07:00:00+00,112,15,,,57,59,<10,30,11,207,729,57,122,1671,13,66,182,145,257,130,34,<10,49,10,57,90,29,286,34,469,113,93,32,27,18,29,122,38,87,101,116,36,71,145,28,519,60,215,153,129,58,39,13,33,50,24,<10,141,253,26,40,13,<10,12,<10,<10,<10,13,103
2020/06/10 07:00:00+00,112,15,,,57,59,<10,30,12,211,740,57,123,1704,13,66,186,148,263,131,34,<10,49,10,57,90,33,289,34,478,113,94,32,27,18,29,123,38,87,102,122,37,72,148,28,530,60,220,155,132,62,40,13,33,51,24,<10,141,260,26,40,13,<10,12,<10,<10,<10,13,104
2020/06/11 07:00:00+00,113,15,,,58,59,<10,30,12,218,756,57,123,1755,13,67,190,150,266,135,41,<10,49,10,64,90,33,303,34,488,114,98,32,27,18,29,123,38,88,104,123,38,73,150,29,550,62,229,159,134,64,43,13,33,51,24,<10,143,267,27,40,13,<10,12,<10,<10,<10,13,105
2020/06/12 07:00:00+00,114,16,,,58,60,<10,31,13,220,761,59,123,1780,13,68,196,151,269,137,41,<10,50,10,64,91,34,305,34,493,114,100,33,28,18,29,123,39,89,106,128,38,73,151,29,556,62,236,161,135,64,45,14,33,52,24,<10,143,273,28,40,13,<10,12,<10,<10,<10,13,106
2020/06/13 07:00:00+00,114,16,,,58,60,<10,33,14,223,767,61,124,1816,13,68,198,154,280,140,42,<10,50,10,65,93,34,310,34,498,115,103,35,28,18,29,124,39,91,106,133,38,77,154,29,571,63,246,163,137,64,46,15,33,52,24,<10,143,278,28,40,13,<10,12,<10,<10,<10,13,107
2020/06/14 07:00:00+00,114,17,,,58,63,<10,35,14,225,781,63,126,1850,13,68,204,157,286,147,43,<10,53,10,66,94,34,313,34,510,116,111,36,29,18,29,126,39,93,112,134,38,80,157,29,578,63,253,163,143,65,47,15,34,52,24,<10,147,285,28,40,13,<10,12,<10,<10,<10,13,108
2020/06/15 07:00:00+00,114,17,,,58,66,<10,35,14,226,804,68,127,1871,13,68,206,157,290,147,45,<10,56,10,67,94,34,316,35,530,117,111,38,32,18,29,127,39,93,113,134,39,84,157,29,584,63,260,163,146,67,47,15,34,52,25,<10,147,286,28,40,13,<10,12,<10,<10,<10,13,109
2020/06/16 07:00:00+00,115,17,,,59,67,<10,35,14,227,830,72,129,1898,13,69,209,160,300,147,49,<10,57,10,67,95,34,326,35,554,118,111,40,34,18,29,129,39,94,115,137,39,87,160,30,598,64,266,164,148,68,47,15,34,52,25,<10,147,288,28,41,13,<10,12,<10,<10,<10,13,110
2020/06/17 07:00:00+00,116,18,,,59,68,<10,36,14,231,841,90,130,1931,13,70,210,160,310,150,49,<10,58,10,69,96,34,334,35,563,119,114,51,41,18,30,130,40,95,116,139,39,88,160,30,604,64,273,165,152,68,47,15,34,52,25,<10,147,303,28,41,13,<10,12,<10,<10,<10,14,111
2020/06/18 07:00:00+00,118,19,,,59,68,<10,38,14,231,854,94,130,1947,13,72,211,164,312,150,49,<10,58,10,69,96,34,337,35,569,123,114,53,43,18,30,130,42,97,117,140,39,89,164,30,607,65,277,168,153,68,48,15,34,53,25,<10,147,305,28,41,14,<10,12,<10,<10,<10,14,112
2020/06/19 07:00:00+00,120,28,,,60,71,10,41,14,238,871,111,143,2002,13,76,221,167,322,157,50,<10,61,10,73,97,36,345,36,582,125,119,62,51,18,30,143,45,101,121,151,39,90,167,31,628,68,286,173,158,68,49,15,37,53,25,<10,150,310,28,41,16,<10,13,<10,<10,<10,14,113
2020/06/20 07:00:00+00,123,31,,,60,71,10,42,15,241,879,114,146,2066,13,79,229,168,325,161,61,<10,61,10,74,97,37,358,36,587,127,122,62,54,18,31,146,46,102,125,156,41,90,168,33,646,68,295,179,163,69,59,16,37,54,27,<10,150,322,30,41,16,<10,13,<10,<10,<10,14,114
2020/06/21 07:00:00+00,124,39,,,60,73,10,44,18,250,895,126,147,2156,13,82,243,176,332,164,62,<10,63,10,76,104,37,364,37,598,130,124,69,59,18,31,147,48,104,135,162,42,91,176,34,677,68,314,191,167,73,63,17,38,55,27,<10,153,335,30,41,16,<10,13,<10,<10,<10,15,115
2020/06/22 07:00:00+00,131,51,,,60,74,11,44,18,255,909,130,150,2209,13,82,249,179,339,166,63,<10,64,10,77,107,37,375,37,605,131,126,73,60,18,32,150,48,104,139,166,42,92,179,34,696,69,325,192,171,76,64,17,38,56,27,<10,160,339,31,44,17,10,14,<10,<10,<10,15,116
2020/06/23 07:00:00+00,136,56,,,60,77,11,44,18,259,913,131,153,2250,13,84,255,180,346,169,63,<10,67,10,78,109,37,381,37,608,131,129,74,60,18,33,153,49,104,141,171,42,93,180,35,705,70,332,192,176,77,65,17,38,56,27,10,163,352,31,45,19,10,14,<10,<10,<10,15,117
2020/06/24 07:00:00+00,139,57,,,60,80,11,45,18,262,929,134,154,2265,13,87,262,183,349,173,63,<10,70,10,78,111,37,387,37,616,133,133,76,61,18,34,154,51,105,146,173,42,96,183,36,707,71,334,193,178,78,66,17,38,56,27,10,163,357,31,46,20,10,14,<10,<10,<10,15,118
2020/06/25 07:00:00+00,141,59,,,60,84,11,46,18,270,948,149,159,2299,13,99,270,187,354,176,63,<10,74,10,84,113,37,393,41,626,136,135,85,67,18,34,159,56,106,149,178,43,97,187,43,715,71,337,195,181,83,66,17,38,56,29,10,163,367,31,46,21,10,14,<10,<10,<10,16,119
2020/06/26 07:00:00+00,145,68,,,60,84,11,47,18,273,951,152,160,2327,13,100,273,190,358,177,63,<10,74,10,85,115,37,396,41,628,136,136,87,68,18,34,160,56,107,150,181,43,98,190,44,728,73,340,196,183,86,66,17,39,56,29,10,164,369,32,46,21,11,14,<10,<10,<10,16,120
2020/06/27 07:00:00+00,147,91,,,61,86,11,51,21,279,977,157,161,2379,13,104,281,192,367,183,63,<10,75,11,87,118,37,407,45,644,137,141,90,70,18,35,161,57,112,153,187,44,100,192,47,747,73,345,198,183,93,69,18,40,56,31,10,165,383,32,46,22,12,14,<10,<10,<10,16,121
2020/06/28 07:00:00+00,149,103,,,63,89,11,55,26,291,1001,171,163,2443,13,119,292,195,375,190,64,<10,78,11,98,118,38,417,47,655,143,146,99,75,19,35,163,60,118,158,192,47,103,195,59,772,75,355,203,185,97,77,18,42,57,32,10,165,392,32,46,23,12,14,<10,<10,<10,17,122
2020/06/29 07:00:00+00,154,109,,,63,94,13,56,27,303,1015,179,166,2490,14,123,297,197,380,193,65,<10,82,12,106,121,39,421,52,662,143,148,104,78,20,35,166,61,119,161,196,47,105,197,62,782,76,367,206,189,98,79,21,43,60,33,11,165,399,32,46,25,14,16,<10,<10,<10,18,123
2020/06/30 07:00:00+00,164,112,,,63,94,14,56,28,315,1038,189,167,2548,14,123,308,199,390,195,65,<10,82,12,109,125,43,436,52,673,146,150,111,81,20,36,167,61,119,167,202,47,108,199,62,797,79,377,212,191,103,82,23,44,60,33,11,168,408,32,51,28,15,17,<10,<10,<10,18,124
2020/07/01 07:00:00+00,166,134,,,63,97,14,58,29,328,1065,197,167,2617,14,125,321,201,396,199,66,<10,85,12,113,130,47,446,56,681,156,154,113,87,20,36,167,62,120,177,205,48,109,201,63,809,82,390,219,196,108,86,27,44,60,35,11,170,421,32,51,29,16,17,<10,<10,<10,18,125
2020/07/02 07:00:00+00,188,181,,,63,100,14,65,29,349,1089,205,168,2672,14,126,328,212,406,207,66,<10,88,12,127,136,48,454,57,695,160,163,117,91,21,36,168,62,127,181,210,50,110,212,64,825,84,399,223,200,109,88,34,45,60,35,11,171,429,33,52,44,20,17,<10,<10,<10,19,126
2020/07/03 07:00:00+00,195,194,,,63,102,16,68,33,362,1111,221,174,2768,14,131,343,220,419,213,68,<10,89,13,131,142,50,465,58,708,163,170,119,105,21,37,174,65,130,193,216,51,114,220,66,854,86,406,229,212,112,95,38,47,62,36,13,176,447,34,55,46,21,19,<10,<10,<10,19,127
2020/07/04 07:00:00+00,205,206,,,63,110,18,72,33,381,1128,240,178,2854,15,137,358,228,437,218,69,<10,96,14,139,150,52,484,58,714,168,175,125,118,21,38,178,68,134,206,220,52,117,228,69,875,97,420,233,220,118,96,42,50,62,38,13,178,458,35,57,47,27,21,<10,<10,<10,19,128
2020/07/05 07:00:00+00,206,212,,,63,115,18,73,34,390,1141,249,181,2903,15,142,367,232,441,221,70,<10,101,14,141,153,52,486,59,721,172,179,131,121,21,42,181,68,135,212,225,52,118,232,74,888,100,429,238,223,119,97,43,51,63,39,13,180,467,35,57,47,27,21,<10,<10,<10,20,129
2020/07/06 07:00:00+00,218,212,,,63,117,20,77,34,398,1151,253,182,2944,16,143,371,235,443,221,70,<10,103,14,143,157,53,489,59,724,175,179,132,123,21,43,182,69,139,216,227,52,118,235,75,895,100,437,243,224,121,97,48,53,63,39,17,180,475,35,57,59,27,23,<10,<10,<10,20,130
2020/07/07 07:00:00+00,225,226,,,63,120,21,78,34,403,1170,257,184,3001,16,143,374,242,455,222,71,<10,106,14,144,159,54,502,61,731,177,182,133,126,21,44,184,69,140,218,228,53,123,242,75,908,102,450,245,226,125,98,51,57,64,39,17,183,483,35,58,61,28,25,<10,<10,<10,21,131
2020/07/08 07:00:00+00,238,244,,,63,120,21,79,34,406,1183,265,190,3049,16,143,381,243,460,225,73,<10,106,14,144,162,54,510,61,739,178,184,135,132,21,44,190,69,141,220,236,54,123,243,75,917,102,459,252,231,130,98,52,58,64,42,17,185,488,36,59,69,28,25,<10,<10,<10,22,132
2020/07/09 07:00:00+00,249,318,,,64,122,21,82,35,417,1190,280,196,3100,16,154,386,245,466,227,74,11,108,14,148,169,54,514,62,744,178,185,143,141,22,44,196,74,145,223,239,54,126,245,81,930,103,468,256,237,132,101,54,61,64,43,17,185,496,38,61,74,28,25,<10,<10,<10,23,133
2020/07/10 07:00:00+00,258,328,,,64,124,21,87,36,430,1229,298,205,3171,16,157,398,257,484,234,75,12,109,15,154,174,56,530,70,761,184,188,157,146,23,44,205,75,150,231,252,54,131,257,83,941,106,492,260,243,135,102,55,64,65,46,17,187,505,38,63,78,28,25,<10,<10,<10,25,134
2020/07/11 07:00:00+00,271,353,,,65,129,21,88,37,433,1253,306,207,3242,16,158,416,261,500,236,75,12,114,15,155,175,56,539,70,775,189,189,159,152,23,45,207,75,152,241,258,59,141,261,84,950,108,514,266,247,138,105,59,68,65,49,17,187,517,39,65,82,33,25,<10,<10,<10,26,135
2020/07/12 07:00:00+00,272,368,,,65,131,22,89,38,439,1280,317,209,3297,16,163,424,264,507,240,75,12,116,15,157,178,56,551,72,790,191,193,162,160,23,46,209,77,153,244,264,61,141,264,87,958,111,524,272,251,142,109,63,68,65,50,17,191,525,39,65,82,34,26,<10,<10,<10,26,136
2020/07/13 07:00:00+00,288,374,,,65,133,23,91,38,445,1297,326,213,3334,18,169,427,267,511,243,76,12,118,15,160,180,57,556,72,802,193,196,167,164,23,46,213,80,155,246,266,62,142,267,90,968,114,528,275,256,144,110,64,68,67,50,17,193,531,42,68,88,35,27,<10,<10,<10,29,137
2020/07/14 07:00:00+00,294,396,,,65,136,24,94,38,449,1321,340,213,3411,19,174,441,268,520,250,76,12,121,15,162,181,57,568,73,811,196,203,174,171,23,47,213,83,158,251,272,69,146,268,92,984,115,549,283,260,150,113,66,70,71,52,17,194,539,43,69,89,35,28,<10,<10,<10,31,138
2020/07/15 07:00:00+00,298,401,,,65,138,24,97,39,450,1335,349,213,3438,19,176,445,270,524,256,78,12,123,15,162,181,57,573,73,818,200,208,178,175,24,48,213,84,161,252,276,69,149,270,93,989,115,553,289,261,152,115,68,70,72,53,17,196,541,44,69,92,35,28,<10,<10,<10,31,139
2020/07/16 07:00:00+00,302,433,,,65,139,24,99,40,451,1340,349,215,3470,19,176,446,273,528,260,78,12,124,15,162,181,58,576,73,822,200,212,178,175,24,48,215,84,163,252,277,70,150,273,93,998,116,561,291,263,152,117,70,70,72,55,17,199,543,44,69,96,35,28,<10,<10,<10,31,140
