DtCreate,Berkeley_LHJ,Under_Investigation,Known_Homeless,No_Address__May_Be_Homeless_,Santa_Rita_Jail,Alameda,Albany,Dublin,Emeryville,Fremont,Hayward,Livermore,Newark,Oakland,Piedmont,Pleasanton,San_Leandro,Union_City,Eden_Area_MAC,Castro_Valley_MAC,Fairview_MAC,Remainder_of_County,F94501,F94502,F94536,F94538,F94539,F94541,F94542,F94544,F94545,F94546,F94550,F94551,F94552,F94555,F94560,F94566,F94568,F94577,F94578,F94579,F94580,F94587,F94588,F94601,F94602,F94603,F94605,F94606,F94607,F94608,F94609,F94610,F94611,F94612,F94618,F94619,F94621,F94702,F94703,F94704,F94705,F94706,F94707,F94708,F94709,F94710,ObjectId
2020/07/07 07:00:00+00,214,329,,,63,118,21,75,34,388,1170,254,181,2899,16,147,367,236,454,222,71,10,104,14,134,155,53,503,61,730,177,181,133,124,21,44,181,73,137,214,229,51,121,236,76,865,97,441,242,215,119,98,49,55,63,38,16,180,468,35,58,53,27,25,<10,<10,<10,20,65
2020/07/08 07:00:00+00,214,329,,,63,118,21,76,34,390,1171,256,182,2900,16,147,368,236,455,222,71,10,104,14,134,157,53,504,61,731,177,181,134,125,21,44,182,73,138,214,230,51,121,236,76,865,97,441,242,215,119,98,49,55,63,39,16,180,468,35,58,53,27,25,<10,<10,<10,20,66
2020/02/28 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,67
2020/02/29 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,68
2020/03/01 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,69
2020/03/02 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,70
2020/03/03 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,71
2020/03/04 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,72
2020/03/05 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,73
2020/03/06 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,74
2020/03/07 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,75
2020/03/08 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,76
2020/03/09 07:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,77
2020/03/10 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,0,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,78
2020/03/11 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,0,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,79
2020/03/12 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,80
2020/03/13 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,81
2020/03/14 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,82
2020/03/15 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,83
2020/03/16 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,84
2020/03/17 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,85
2020/03/18 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,0,0,0,86
2020/03/19 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,<10,0,0,87
2020/03/20 07:00:00+00,<10,0,,,0,<10,0,<10,0,10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,0,<10,0,0,<10,0,<10,0,<10,<10,0,0,88
2020/03/21 07:00:00+00,<10,0,,,0,<10,<10,<10,0,13,<10,<10,<10,21,<10,11,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,<10,0,<10,<10,<10,<10,0,0,89
2020/03/22 07:00:00+00,<10,0,,,0,<10,<10,<10,0,16,10,<10,<10,29,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,<10,<10,0,0,90
2020/03/23 07:00:00+00,10,0,,,0,<10,<10,<10,0,18,16,<10,<10,33,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,91
2020/03/24 07:00:00+00,10,0,,,0,10,<10,<10,<10,21,18,<10,<10,40,<10,12,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,11,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,92
2020/03/25 07:00:00+00,13,0,,,0,12,<10,<10,<10,22,27,<10,<10,52,<10,18,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,10,<10,14,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,93
2020/03/26 07:00:00+00,15,<10,,,0,12,<10,<10,<10,26,36,10,<10,56,<10,20,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,15,<10,17,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,94
2020/03/27 07:00:00+00,18,<10,,,0,12,<10,<10,<10,27,44,13,11,61,<10,22,12,10,12,10,<10,<10,<10,<10,<10,<10,<10,16,<10,22,<10,<10,<10,<10,<10,<10,11,14,<10,<10,11,<10,<10,10,<10,<10,<10,<10,14,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,95
2020/03/28 07:00:00+00,18,<10,,,0,12,<10,<10,<10,28,49,15,11,64,<10,24,12,12,16,12,<10,<10,<10,<10,10,<10,<10,19,<10,25,<10,<10,<10,<10,<10,<10,11,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,0,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,96
2020/03/29 07:00:00+00,18,<10,,,0,12,<10,<10,<10,30,50,16,12,68,<10,24,12,12,17,12,<10,<10,<10,<10,10,<10,<10,20,<10,26,<10,<10,10,<10,<10,<10,12,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,<10,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,97
2020/03/30 07:00:00+00,18,<10,,,0,13,<10,<10,<10,32,58,16,14,80,<10,28,16,14,23,17,<10,<10,<10,<10,11,<10,<10,24,<10,30,10,12,10,<10,<10,<10,14,18,<10,<10,13,<10,<10,14,10,<10,<10,<10,16,<10,<10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,98
2020/03/31 07:00:00+00,19,<10,,,0,15,<10,<10,<10,33,62,18,14,93,<10,33,18,15,29,21,<10,<10,10,<10,11,10,<10,24,<10,33,11,16,11,<10,<10,<10,14,21,<10,<10,16,<10,12,15,12,<10,<10,<10,17,<10,<10,<10,<10,<10,19,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,99
2020/04/01 07:00:00+00,23,<10,,,0,17,<10,<10,<10,33,74,20,16,103,<10,34,22,17,30,24,<10,<10,12,<10,11,10,<10,26,<10,35,17,17,11,<10,<10,<10,16,22,<10,10,19,<10,13,17,12,<10,<10,<10,18,<10,<10,<10,<10,<10,20,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,100
2020/04/02 07:00:00+00,24,<10,,,0,18,<10,10,<10,38,92,21,18,111,<10,38,25,20,34,25,<10,<10,13,<10,11,11,<10,31,11,45,18,17,12,<10,<10,<10,18,22,10,11,21,<10,14,20,16,<10,<10,<10,19,<10,<10,<10,<10,<10,20,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,101
2020/04/03 07:00:00+00,28,<10,,,0,20,<10,11,<10,42,112,23,19,127,<10,39,28,25,37,35,<10,<10,15,<10,13,11,10,36,12,57,22,25,14,<10,<10,<10,19,23,11,11,23,<10,14,25,16,<10,<10,<10,22,<10,<10,<10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,102
2020/04/04 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,117,25,21,133,<10,41,30,28,39,37,<10,<10,15,<10,14,11,10,36,12,60,24,27,15,10,<10,<10,21,24,12,13,24,<10,15,28,17,10,<10,<10,22,10,<10,10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,103
2020/04/05 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,125,25,23,144,<10,41,32,29,42,39,<10,<10,15,<10,14,11,10,39,12,65,25,28,15,10,<10,<10,23,24,12,14,27,<10,16,29,17,10,<10,10,24,11,<10,10,<10,<10,24,<10,<10,13,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,104
2020/04/06 07:00:00+00,30,<10,,,<10,22,<10,11,<10,52,139,27,24,152,<10,41,32,30,43,43,<10,<10,17,<10,15,13,13,42,12,73,28,32,16,11,<10,10,24,24,12,14,28,<10,16,30,17,11,11,10,24,12,10,10,<10,<10,25,<10,<10,15,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,105
2020/04/07 07:00:00+00,32,<10,,,<10,23,<10,11,<10,60,142,27,24,159,<10,44,32,30,43,44,<10,<10,17,<10,15,14,20,42,12,75,29,32,16,11,<10,10,24,27,14,14,29,<10,16,30,17,12,11,12,24,12,11,10,<10,<10,25,<10,<10,15,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,106
2020/04/08 07:00:00+00,33,<10,,,<10,23,<10,11,<10,66,148,28,25,166,<10,44,36,33,44,48,<10,<10,17,<10,17,16,21,46,12,78,29,36,16,12,<10,10,25,27,18,18,29,<10,16,33,17,12,11,15,24,13,11,11,<10,10,26,<10,<10,15,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,107
2020/04/09 07:00:00+00,36,<10,,,14,23,<10,14,<10,68,159,28,26,173,<10,45,40,37,52,52,<10,<10,17,<10,17,17,21,54,13,84,31,36,16,12,<10,11,26,27,28,22,35,<10,18,37,18,13,11,15,25,14,12,11,<10,11,26,<10,<10,15,16,<10,10,<10,<10,<10,<10,<10,<10,<10,108
2020/04/10 07:00:00+00,36,<10,,,15,23,<10,15,<10,69,162,28,27,184,10,45,47,38,55,52,<10,<10,17,<10,18,17,21,58,13,86,31,36,16,12,<10,11,27,27,30,25,38,10,18,38,18,15,13,17,25,14,14,11,<10,12,26,<10,<10,16,18,<10,10,<10,<10,<10,<10,<10,<10,<10,109
2020/04/11 07:00:00+00,36,<10,,,15,24,<10,16,<10,75,173,29,28,202,10,45,49,40,56,55,<10,<10,18,<10,20,19,21,61,15,92,31,39,16,13,<10,13,28,27,31,27,39,10,18,40,18,16,13,19,28,14,14,11,<10,12,26,<10,<10,17,28,<10,10,<10,<10,<10,<10,<10,<10,<10,110
2020/04/12 07:00:00+00,36,<10,,,15,24,<10,17,<10,77,184,30,29,215,10,46,53,43,61,60,<10,<10,18,<10,21,20,21,69,17,96,34,44,17,13,<10,13,29,27,32,31,39,10,18,43,19,18,13,23,29,15,15,12,<10,12,26,<10,<10,19,29,<10,10,<10,<10,<10,<10,<10,<10,<10,111
2020/04/13 07:00:00+00,36,<10,,,15,25,<10,17,<10,81,186,30,30,229,10,48,56,44,62,62,<10,<10,19,<10,22,22,22,69,17,97,35,46,17,13,<10,13,30,29,32,32,40,12,18,44,19,21,13,24,30,16,15,12,<10,13,26,<10,<10,22,32,<10,10,<10,<10,<10,<10,<10,<10,<10,112
2020/04/14 07:00:00+00,38,<10,,,15,26,<10,18,<10,85,188,30,31,236,10,48,59,44,64,67,<10,<10,20,<10,23,25,22,71,17,97,36,51,17,13,<10,13,31,29,33,35,41,12,18,44,19,25,13,27,30,16,15,12,<10,13,26,<10,<10,22,32,<10,11,<10,<10,<10,<10,<10,<10,<10,113
2020/04/15 07:00:00+00,40,<10,,,27,27,<10,18,<10,85,206,31,32,262,10,49,64,51,68,70,<10,<10,21,<10,23,25,22,75,17,109,40,53,18,13,<10,13,32,30,45,37,45,12,20,51,19,33,14,30,32,20,15,12,<10,13,26,<10,<10,26,36,<10,11,<10,<10,<10,<10,<10,<10,<10,114
